web-scraper-order,web-scraper-start-url,name,rank,unit,death_date,profile_link,profile_link-href,image_url-src
"1753822511-423","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ל
                        ליאב אלוש
                        ז""ל","רס""ל","עוצבת הקומנדו","נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)","רס""ל
                        ליאב אלוש
                        ז""ל
                    
                        
                            עוצבת הקומנדו
                        

                        נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9C%D7%99%D7%90%D7%91-%D7%90%D7%9C%D7%95%D7%A9/","/media/bb4j2ywv/ליאב-אלוש.jpg?rxy=0.60153182336498212,0.33459033253480208&width=157&height=211"
"1753822511-424","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ל
                        אוריה באייר
                        ז""ל","רס""ל","עוצבת הקומנדו","נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)","רס""ל
                        אוריה באייר
                        ז""ל
                    
                        
                            עוצבת הקומנדו
                        

                        נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%90%D7%95%D7%A8%D7%99%D7%94-%D7%91%D7%90%D7%99%D7%99%D7%A8/","/media/areccbdr/אוריה-באייר.jpg?rxy=0.54228855721393032,0.17721518987341772&width=157&height=211"
"1753822511-425","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","סמ""ר
                        בוריס דונבצקי
                        ז""ל","סמ""ר","עוצבת עקבות הברזל (401)","נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)","סמ""ר
                        בוריס דונבצקי
                        ז""ל
                    
                        
                            עוצבת עקבות הברזל (401)
                        

                        נפל בה' בטבת התשפ""ד (17 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%91%D7%95%D7%A8%D7%99%D7%A1-%D7%93%D7%95%D7%A0%D7%91%D7%A6%D7%A7%D7%99/","/media/szclirhu/בוריס-דונבצקי.jpeg?rxy=0.54133033094620753,0.4770563559716286&width=157&height=211"
"1753822511-426","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ל (במיל') 
                        שלו זלצמן
                        ז""ל","רס""ל (במיל')","עוצבת חוד החנית (55)","נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)","רס""ל (במיל') 
                        שלו זלצמן
                        ז""ל
                    
                        
                            עוצבת חוד החנית (55)
                        

                        נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A9%D7%9C%D7%95-%D7%96%D7%9C%D7%A6%D7%9E%D7%9F/","/media/3q2p5gnx/שלו-זלצמן.jpg?rxy=0.68798751950078008,0.42590235135539917&width=157&height=211"
"1753822511-427","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ר (במיל')
                         יוסף אבנר דורן
                        ז""ל","רס""ר (במיל')","חטיבת המרום","נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)","רס""ר (במיל')
                         יוסף אבנר דורן
                        ז""ל
                    
                        
                            חטיבת המרום
                        

                        נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%95%D7%A1%D7%A3-%D7%90%D7%91%D7%A0%D7%A8-%D7%93%D7%95%D7%A8%D7%9F/","/media/ompc0zqi/whatsapp-image-2023-12-17-at-01-06-51.jpeg?rxy=0.609204368174727,0.4321324067728422&width=157&height=211"
"1753822511-428","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רנ""ג (במיל')
                        יחזקאל עזריה
                        ז""ל","רנ""ג (במיל')","חטיבת הזקן (8)","נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)","רנ""ג (במיל')
                        יחזקאל עזריה
                        ז""ל
                    
                        
                            חטיבת הזקן (8)
                        

                        נפל בד' בטבת התשפ""ד (16 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%97%D7%96%D7%A7%D7%90%D7%9C-%D7%A2%D7%96%D7%A8%D7%99%D7%94/","/media/1ngnmkbc/יחזקאל-עזריה.jpg?width=157&height=211"
"1753822511-429","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ר (במיל')
                        תומר שלמה מיארה
                        ז""ל","רס""ר (במיל')","חיל ההנדסה הקרבית","נפל בג' בטבת התשפ""ד (15 בדצמבר 2023)","רס""ר (במיל')
                        תומר שלמה מיארה
                        ז""ל
                    
                        
                            חיל ההנדסה הקרבית
                        

                        נפל בג' בטבת התשפ""ד (15 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%AA%D7%95%D7%9E%D7%A8-%D7%A9%D7%9C%D7%9E%D7%94-%D7%9E%D7%99%D7%90%D7%A8%D7%94/","/media/rbnlv1df/תומר-שלמה-מיארה.jpeg?rxy=0.57966031653047967,0.30255117954329536&width=157&height=211"
"1753822511-430","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=45","רס""ל (במיל')
                        שי אוריאל פיזם
                        ז""ל","רס""ל (במיל')","עוצבת עקבות הברזל (401)","נפל בג' בטבת התשפ""ד (15 בדצמבר 2023)","רס""ל (במיל')
                        שי אוריאל פיזם
                        ז""ל
                    
                        
                            עוצבת עקבות הברזל (401)
                        

                        נפל בג' בטבת התשפ""ד (15 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A9%D7%99-%D7%90%D7%95%D7%A8%D7%99%D7%90%D7%9C-%D7%A4%D7%99%D7%96%D7%9D/","/media/yepnn1b1/שי-אוריאל-פיזם.jpeg?rxy=0.36571461575699493,0.39682099015151295&width=157&height=211"
"1753822514-431","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","סגן
                        יעקב איליאן
                        ז""ל","סגן","בה""ד 1","נפל בח' בטבת התשפ""ד (20 בדצמבר 2023)","סגן
                        יעקב איליאן
                        ז""ל
                    
                        
                            בה""ד 1
                        

                        נפל בח' בטבת התשפ""ד (20 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%99%D7%A2%D7%A7%D7%91-%D7%90%D7%99%D7%9C%D7%99%D7%90%D7%9F/","/media/a14aw0rl/יעקבאליאןזל.jpeg?rxy=0.57878315132605307,0.33639245647727323&width=157&height=211"
"1753822514-432","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","סמל
                        לביא גיהסי
                        ז""ל","סמל","חטיבת הנח""ל","נפל בח' בטבת התשפ""ד (20 בדצמבר 2023)","סמל
                        לביא גיהסי
                        ז""ל
                    
                        
                            חטיבת הנח""ל
                        

                        נפל בח' בטבת התשפ""ד (20 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9C%D7%91%D7%99%D7%90-%D7%92%D7%99%D7%94%D7%A1%D7%99/","/media/y14cr4z2/לביאגיהסיזל.jpeg?rxy=0.50390015600624027,0.35651402045953928&width=157&height=211"
"1753822514-433","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","רס""ר (במיל')
                        אוריאל כהן
                        ז""ל","רס""ר (במיל')","חטיבת גבעתי","נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)","רס""ר (במיל')
                        אוריאל כהן
                        ז""ל
                    
                        
                            חטיבת גבעתי
                        

                        נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%90%D7%95%D7%A8%D7%99%D7%90%D7%9C-%D7%9B%D7%94%D7%9F/","/media/tm1pchgb/אוריאל-כהן.jpg?rxy=0.493669701037761,0.41235076245957142&width=157&height=211"
"1753822514-434","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","סרן (במיל')
                        ליאור סיון
                        ז""ל","סרן (במיל')","חטיבת הראל (10)","נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)","סרן (במיל')
                        ליאור סיון
                        ז""ל
                    
                        
                            חטיבת הראל (10)
                        

                        נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9C%D7%99%D7%90%D7%95%D7%A8-%D7%A1%D7%99%D7%95%D7%9F/","/media/gwalynyd/img_0458.jpeg?rxy=0.492831541218638,0.32501720841300191&width=157&height=211"
"1753822514-435","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","רס""ר (במיל')
                        מעוז פניגשטיין
                        ז""ל","רס""ר (במיל')","עוצבת חצי האש (551)","נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)","רס""ר (במיל')
                        מעוז פניגשטיין
                        ז""ל
                    
                        
                            עוצבת חצי האש (551)
                        

                        נפל בז' בטבת התשפ""ד (19 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%9E%D7%A2%D7%95%D7%96-%D7%A4%D7%A0%D7%99%D7%92%D7%A9%D7%98%D7%99%D7%99%D7%9F/","/media/m2jdr0f5/מעוז-פניגשטיין.jpg?rxy=0.47670877560897607,0.19945270083623526&width=157&height=211"
"1753822514-436","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","סרן (במיל')
                        רותם יוסף לוי
                        ז""ל","סרן (במיל')","חיל ההנדסה הקרבית","נפל בו' בטבת התשפ""ד (18 בדצמבר 2023)","סרן (במיל')
                        רותם יוסף לוי
                        ז""ל
                    
                        
                            חיל ההנדסה הקרבית
                        

                        נפל בו' בטבת התשפ""ד (18 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%A8%D7%95%D7%AA%D7%9D-%D7%99%D7%95%D7%A1%D7%A3-%D7%9C%D7%95%D7%99/","/media/jhlc3ngg/רותם-לוי.jpeg?rxy=0.4701789264413519,0.3544921875&width=157&height=211"
"1753822514-437","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/?page=44","רס""ר (במיל')
                        דניאל יעקב בן הרוש
                        ז""ל","רס""ר (במיל')","עוצבת חצי האש (551)","נפל בו' בטבת התשפ""ד (18 בדצמבר 2023)","רס""ר (במיל')
                        דניאל יעקב בן הרוש
                        ז""ל
                    
                        
                            עוצבת חצי האש (551)
                        

                        נפל בו' בטבת התשפ""ד (18 בדצמבר 2023)
                    
                        
                            יהי זכרו ברוך
                        
                        לעמוד האישי","https://www.idf.il/%D7%A0%D7%95%D7%A4%D7%9C%D7%99%D7%9D/%D7%97%D7%9C%D7%9C%D7%99-%D7%94%D7%9E%D7%9C%D7%97%D7%9E%D7%94/%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%99%D7%A2%D7%A7%D7%91-%D7%91%D7%9F-%D7%94%D7%A8%D7%95%D7%A9/","/media/uf1bwsrt/דניאל-בן-הרוש.jpeg?rxy=0.46115288220551376,0.23182957393483708&width=157&height=211"
